concept_id,concept_name,domain_id,vocabulary_id,standard_concept,drug,cohort_name,cohort_label,cohort_domain
784582,10 ML pamidronate 6 MG/ML Injectable Solution [PAMIDRONATE DE SODIUM HOSPIRA] Box of 1 by Hospira,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784583,10 ML pamidronate 3 MG/ML Injectable Solution [Pamidronate EG],Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784584,10 ML pamidronate 3 MG/ML Injectable Solution [Pamidronate EG] Box of 1,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784585,10 ML pamidronate 3 MG/ML Injectable Solution [Pamidronate EG] Box of 1 by Eurogenerics,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784586,10 ML pamidronate 3 MG/ML Injectable Solution [PAMIDRONATE DE SODIUM HOSPIRA],Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784587,10 ML pamidronate 3 MG/ML Injectable Solution [PAMIDRONATE DE SODIUM HOSPIRA] Box of 1,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784588,10 ML pamidronate 3 MG/ML Injectable Solution [PAMIDRONATE DE SODIUM HOSPIRA] Box of 1 by Hospira,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784589,10 ML pamidronate 9 MG/ML Injectable Solution [PAMIDRONATE DE SODIUM HOSPIRA],Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784590,10 ML pamidronate 9 MG/ML Injectable Solution [PAMIDRONATE DE SODIUM HOSPIRA] Box of 1,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784591,10 ML pamidronate 9 MG/ML Injectable Solution [PAMIDRONATE DE SODIUM HOSPIRA] Box of 1 by Hospira,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784680,20 ML pamidronate 3 MG/ML Injectable Solution [Pamidronate EG],Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784681,20 ML pamidronate 3 MG/ML Injectable Solution [Pamidronate EG] Box of 1,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784683,20 ML pamidronate 3 MG/ML Injectable Solution [Pamidronate EG] Box of 1 by Eurogenerics,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784771,30 ML pamidronate 3 MG/ML Injectable Solution [Pamidronate EG],Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784772,30 ML pamidronate 3 MG/ML Injectable Solution [Pamidronate EG] Box of 1,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784773,30 ML pamidronate 3 MG/ML Injectable Solution [Pamidronate EG] Box of 1 by Eurogenerics,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784902,100 ML zoledronic acid 0.04 MG/ML Injectable Solution [ACIDE ZOLEDRONIQUE SANDOZ],Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784903,100 ML zoledronic acid 0.04 MG/ML Injectable Solution [ACIDE ZOLEDRONIQUE SANDOZ] Box of 1,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784904,100 ML zoledronic acid 0.04 MG/ML Injectable Solution [ACIDE ZOLEDRONIQUE SANDOZ] Box of 1 by Sandoz,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
785133,{4 (Alendronic acid 70 MG Oral Tablet) / 24 (Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Tablet for Oral Suspension) } Pack,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
785134,{4 (Alendronic acid 70 MG Oral Tablet) / 24 (Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Tablet for Oral Suspension) } Pack [Alendronaat + Calcium/Vitamine D Combi Sandoz],Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
785140,{6 (Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Granules for Oral Solution) / 1 (risedronate sodium 35 MG Oral Tablet) } Pack,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
785141,{6 (Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Granules for Oral Solution) / 1 (risedronate sodium 35 MG Oral Tablet) } Pack [Actonel],Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
940426,calcium polycarbophil,Drug,RxNorm,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
947898,vosoritide; systemic,Drug,ATC,classification,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
951469,calcium acetate,Drug,RxNorm,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
955063,menatetrenone; oral,Drug,ATC,classification,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
994599,Cholecalciferol 2800 MG,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
994600,Alendronate 70 MG / Cholecalciferol 5600 MG Oral Tablet Box of 12 by Aristo,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
994601,Alendronate 70 MG / Cholecalciferol 2800 MG Oral Tablet,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
994602,Alendronate 70 MG / Cholecalciferol 2800 MG Oral Tablet Box of 12,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
994603,Alendronate 70 MG / Cholecalciferol 2800 MG Oral Tablet Box of 12 by Aristo,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
995324,3 ML Ibandronate 1 MG/ML Prefilled Syringe [Bonviva] by Docpharm,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
995352,10 ML pamidronate 3 MG/ML Injectable Solution by Aliud,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
1123746,burosumab; parenteral,Drug,ATC,classification,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
1235759,aluminum chlorohydrate Topical Solution,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
1235760,aluminum chlorohydrate 150 MG/ML,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
1235761,aluminum chlorohydrate 150 MG/ML Topical Solution,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
1302788,calcium threonate,Drug,RxNorm,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
1319219,calcium ascorbate,Drug,RxNorm,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
1337159,calcium glycerophosphate,Drug,RxNorm,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
1337191,calcium hydroxide,Drug,RxNorm,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
