concept_id,concept_name,domain_id,vocabulary_id,standard_concept,drug,cohort_name,cohort_label,cohort_domain
783001,ivabradine 7.5 MG Oral Tablet [Ivabradine Krka] Box of 56,Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
783002,ivabradine 7.5 MG Oral Tablet [Ivabradine Krka] Box of 56 by KRKA,Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
784893,100 ML Ibuprofen 6 MG/ML Injectable Solution [Ibuprofen B. Braun],Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
784894,100 ML Ibuprofen 6 MG/ML Injectable Solution [Ibuprofen B. Braun] Box of 10,Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
784895,100 ML Ibuprofen 6 MG/ML Injectable Solution [Ibuprofen B. Braun] Box of 10 by B.Braun,Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
784896,100 ML Ibuprofen 6 MG/ML Injectable Solution,Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
784897,100 ML Ibuprofen 6 MG/ML Injectable Solution Box of 10,Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
790013,ivabradine 1 MG/ML,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
790015,ivabradine Oral Solution,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
790016,ivabradine 1 MG/ML Oral Solution,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
790017,ivabradine 1 MG/ML [Corlanor],Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
790018,ivabradine Oral Solution [Corlanor],Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
790020,ivabradine 1 MG/ML Oral Solution [Corlanor],Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
792373,"thioctic acid 50 MG / tocopherol,DL-alpha 100 UNT / ubidecarenone 30 MG [Q-Gel with Lipoic Acid]",Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
