concept_id,concept_name,domain_id,vocabulary_id,standard_concept,condition,cohort_name,cohort_label,cohort_domain
4345585,Transient osteoporosis of hip,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4347297,Idiopathic osteoporosis in pregnancy,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4347298,Adult idiopathic generalized osteoporosis,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4347301,Osteoporotic vertebral collapse,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
36716194,Osteoporosis and oculocutaneous hypopigmentation syndrome,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
37160387,Lordosis deformity of spine due to osteoporosis of vertebra,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
37160893,LRP5-related primary osteoporosis,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
37204244,X-linked osteoporosis with fractures,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
37204736,Dominant hypophosphatemia with nephrolithiasis and/or osteoporosis,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
37209174,Pathological fracture of right scapula due to osteoporosis,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
37209180,Osteoporotic fracture of left rib,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
37209181,Osteoporotic fracture of right rib,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
40480160,Osteoporotic fracture,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
42536670,Premenopausal idiopathic osteoporosis,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
42536671,Osteoporosis due to malabsorption,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
42538151,Osteoporosis co-occurrent and due to multiple myeloma,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
44783435,Transient osteoporosis,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
44783850,Osteoporosis circumscripta,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45757314,Secondary osteoporotic fracture of thoracic vertebra,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45757316,Secondary osteoporotic fracture of lumbar vertebra,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45757318,Secondary osteoporotic fracture of cervical vertebra,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45757320,Osteoporotic fracture of vertebra,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45757323,Secondary osteoporotic fracture of vertebra,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45757324,Secondary osteoporotic fracture of sacral vertebra,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45766159,Secondary osteoporosis,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45767001,Secondary osteoporotic fracture of ulna,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45767002,Secondary osteoporotic fracture of tibia,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45767003,Secondary osteoporotic fracture of scapula,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45767004,Secondary osteoporotic fracture of humerus,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
