cohort_name,cohort_label,cohort_domain,concept_id,include_descendants,concept_name,vocabulary_id,concept_code,review_status,phenotype_note,domain_id,standard_concept,condition
depression,Depression,condition,4149320,FALSE,Mild depression,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4149321,FALSE,Severe depression,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4150047,FALSE,Secondary dysthymia early onset,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4151170,FALSE,Moderate depression,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4152280,FALSE,Major depressive disorder,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4154309,FALSE,Severe recurrent major depression with psychotic features,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4154391,FALSE,"Major depression, melancholic type",SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4154805,FALSE,Involutional depression,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4168858,FALSE,Endogenous depression - recurrent,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4174987,FALSE,Minor depressive disorder,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4176002,FALSE,Major depression in remission,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4181807,FALSE,"Major depressive disorder, single episode with atypical features",SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4189143,FALSE,Depression annual review,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Observation,standard,codelist_depression
depression,Depression,condition,4195572,FALSE,"Mild major depression, single episode",SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4195680,FALSE,Primary dysthymia late onset,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4197222,FALSE,Stuporous depression,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4205471,FALSE,Recurrent major depressive disorder with melancholic features,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4220023,FALSE,Recurrent major depressive disorder with catatonic features,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4223090,FALSE,Menopausal depression,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4224639,FALSE,Secondary dysthymia,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4226155,FALSE,Recurrent brief depressive disorder,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4228802,FALSE,Mild recurrent major depression,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4239471,FALSE,Postpartum depression,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4243308,FALSE,Primary dysthymia early onset,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4243822,FALSE,"Severe major depression with psychotic features, mood-incongruent",SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4250023,FALSE,Severe major depression with psychotic features,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4263748,FALSE,Recurrent major depression in full remission,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4263770,FALSE,Secondary dysthymia late onset,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4269493,FALSE,Major depression in full remission,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4270907,FALSE,"Major depressive disorder, single episode with melancholic features",SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4282096,FALSE,"Major depression, single episode",SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4282316,FALSE,Recurrent major depression,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4287238,FALSE,"Major depressive disorder, single episode with catatonic features",SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4299785,FALSE,"Severe major depression, single episode, with psychotic features, mood-congruent",SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4304140,FALSE,Recurrent major depressive disorder with atypical features,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4305966,FALSE,Postoperative depression,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4307111,FALSE,Moderate major depression,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4307951,FALSE,Primary dysthymia,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4308866,FALSE,Agitated depression,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4314692,FALSE,Reactive depression (situational),SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4323418,FALSE,"Major depression single episode, in partial remission",SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4324959,FALSE,Recurrent major depressive disorder with postpartum onset,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4327337,FALSE,Severe major depression without psychotic features,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4332994,FALSE,Post-schizophrenic depression,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4333679,FALSE,Endogenous depression first episode,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4336957,FALSE,Mild major depression,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4338029,FALSE,Masked depression,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,4338031,FALSE,Mixed anxiety and depressive disorder,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,35608073,FALSE,Antidepressant drug treatment started,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Observation,standard,codelist_depression
depression,Depression,condition,35609530,FALSE,Depression monitoring invitation email,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Observation,standard,codelist_depression
depression,Depression,condition,35609532,FALSE,Depression monitoring invitation SMS (short message service) text message,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Observation,standard,codelist_depression
depression,Depression,condition,35609824,FALSE,"Recurrent reactive depressive episodes, severe, with psychosis",SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,35609842,FALSE,"Reactive depression, prolonged single episode",SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,35609843,FALSE,"Reactive depression, single episode",SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,35609844,FALSE,"Reactive depression, recurrent",SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,35609845,FALSE,"Reactive depression, first episode",SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,35610097,FALSE,Recurrent depression with current severe episode and psychotic features,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,35610108,FALSE,Recurrent depression with current severe episode without psychotic features,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,35610109,FALSE,Recurrent depression with current moderate episode,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,35615151,FALSE,Recurrent mild major depressive disorder co-occurrent with anxiety,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
depression,Depression,condition,35615152,FALSE,Recurrent severe major depressive disorder co-occurrent with anxiety,SNOMED,codelist_depression,reviewed_seed,Imported from master codelists,Condition,standard,codelist_depression
