cohort_name,cohort_label,cohort_domain,concept_id,include_descendants,concept_name,vocabulary_id,concept_code,review_status,phenotype_note,domain_id,standard_concept,drug
antimigraine_medicines,Antimigraine medicines,drug,784175,TRUE,1 ACTUAT zolmitriptan 5 MG/ACTUAT Nasal Spray [Zomig] Box of 2 by Gruenenthal,RxNorm Extension,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,947821,TRUE,ubrogepant; oral,ATC,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,classification,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,947923,TRUE,lasmiditan; oral,ATC,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,classification,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,947927,TRUE,rimegepant; oral,ATC,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,classification,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,947973,TRUE,eptinezumab; parenteral,ATC,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,classification,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,954876,TRUE,atogepant; oral,ATC,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,classification,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,955195,TRUE,sumatriptan and naproxen; oral,ATC,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,classification,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,994796,TRUE,erenumab 70 MG,RxNorm Extension,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,994797,TRUE,erenumab 70 MG [Aimovig],RxNorm Extension,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,994798,TRUE,erenumab 70 MG Prefilled Syringe,RxNorm Extension,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,994799,TRUE,erenumab 70 MG Prefilled Syringe [Aimovig],RxNorm Extension,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,994800,TRUE,erenumab 70 MG Prefilled Syringe [Aimovig] by Novartis,RxNorm Extension,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,994826,TRUE,zolmitriptan 5 MG Disintegrating Oral Tablet [Ascotop] by Gruenenthal,RxNorm Extension,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1103552,TRUE,almotriptan,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1103555,TRUE,almotriptan 6.25 MG Oral Tablet [Axert],RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1103556,TRUE,almotriptan 12.5 MG Oral Tablet [Axert],RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1103557,TRUE,almotriptan 6.25 MG,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1103558,TRUE,almotriptan 12.5 MG,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1106740,TRUE,methysergide,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1106741,TRUE,methysergide 2 MG Oral Tablet,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1106774,TRUE,methysergide 2 MG,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1106775,TRUE,methysergide 1 MG,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1116031,TRUE,zolmitriptan,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1116072,TRUE,zolmitriptan 2.5 MG Oral Tablet [Zomig],RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1116075,TRUE,zolmitriptan 5 MG Oral Tablet [Zomig],RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1116078,TRUE,zolmitriptan 2.5 MG,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1116080,TRUE,zolmitriptan 5 MG Disintegrating Oral Tablet,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1118117,TRUE,naratriptan,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1118118,TRUE,naratriptan 1 MG Oral Tablet [Amerge],RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1118119,TRUE,naratriptan 2.5 MG Oral Tablet [Amerge],RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1118120,TRUE,naratriptan 1 MG Oral Tablet,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1118121,TRUE,naratriptan 2.5 MG Oral Tablet,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1118144,TRUE,naratriptan 500 MG,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1126557,TRUE,dihydroergotamine,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1140643,TRUE,sumatriptan,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1140648,TRUE,sumatriptan 5 MG/ACTUAT Nasal Spray,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1140650,TRUE,sumatriptan 50 MG Oral Tablet,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1140651,TRUE,0.5 ML sumatriptan 12 MG/ML Injection,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1140672,TRUE,sumatriptan 20 MG/ACTUAT Nasal Spray,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1140673,TRUE,sumatriptan 25 MG Oral Tablet,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1140674,TRUE,sumatriptan 25 MG,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1140680,TRUE,sumatriptan 20 MG/ACTUAT Nasal Spray [Imitrex],RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1140702,TRUE,sumatriptan 8 MG/ML,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1140704,TRUE,sumatriptan 85 MG,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1140705,TRUE,naratriptan 500 MG / sumatriptan 85 MG Oral Tablet,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1140706,TRUE,0.5 ML sumatriptan 12 MG/ML Prefilled Syringe,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1140709,TRUE,0.5 ML sumatriptan 8 MG/ML Cartridge [Imitrex],RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1140711,TRUE,naproxen sodium 500 MG / sumatriptan 85 MG Oral Tablet [Treximet],RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1145379,TRUE,ergotamine,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1145410,TRUE,ergotamine 1 MG,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
