concept_id,concept_name,domain_id,vocabulary_id,standard_concept,condition,cohort_name,cohort_label,cohort_domain
4309027,Idiopathic atrophic hypothyroidism,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4314093,Congenital iodine deficiency syndrome,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4314386,Hypothyroid dwarfism,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4327330,Endemic cretinism,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
35622406,Short stature with delayed bone age due to thyroid hormone metabolism deficiency,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
36674793,Genetic transient congenital hypothyroidism,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
36675175,X-linked central congenital hypothyroidism with late-onset testicular enlargement,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
36713742,Congenital hypothyroidism due to absence of thyroid gland,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
36714023,Brain lung thyroid syndrome,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
36716385,Bamforth Lazarus syndrome,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
36716764,Congenital central hypothyroidism,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
36716765,Congenital hypothyroidism due to iodine deficiency,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
36717199,"Obesity, colitis, hypothyroidism, cardiac hypertrophy, developmental delay syndrome",Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
36717595,Acquired central hypothyroidism,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
