concept_id,concept_name,domain_id,vocabulary_id,standard_concept,drug,cohort_name,cohort_label,cohort_domain
923651,omeprazole 10 MG Delayed Release Oral Capsule [Prilosec],Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
923682,omeprazole 40 MG Delayed Release Oral Capsule [Prilosec],Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
923686,omeprazole 40 MG,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
923687,omeprazole 4 MG/ML,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
923690,omeprazole 40 MG Extended Release Oral Tablet,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
923691,omeprazole 10 MG Extended Release Oral Capsule,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
923720,omeprazole 20 MG / sodium bicarbonate 1100 MG Oral Capsule,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
923721,omeprazole 40 MG / sodium bicarbonate 1100 MG Oral Capsule,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
923752,magnesium hydroxide 700 MG / omeprazole 20 MG / sodium bicarbonate 600 MG Chewable Tablet,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
923753,magnesium hydroxide 700 MG / omeprazole 40 MG / sodium bicarbonate 600 MG Chewable Tablet,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
923754,omeprazole 20 MG / sodium bicarbonate 1100 MG Oral Capsule [Zegerid Reformulated Aug 2006],Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
923755,omeprazole 40 MG / sodium bicarbonate 1100 MG Oral Capsule [Zegerid Reformulated Aug 2006],Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
923756,omeprazole 40 MG / sodium bicarbonate 1680 MG Powder for Oral Suspension,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
923757,omeprazole 20 MG / sodium bicarbonate 1680 MG Powder for Oral Suspension,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
