cohort_name,cohort_label,cohort_domain,concept_id,include_descendants,concept_name,vocabulary_id,concept_code,review_status,phenotype_note,domain_id,standard_concept,condition
mace_or_vte,MACE or VTE,condition,764016,FALSE,Acute deep venous thrombosis of upper extremity after coronary artery bypass graft,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,765049,FALSE,Thrombosis of left peroneal vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,765155,FALSE,Acute deep venous thrombosis of bilateral ileofemoral veins,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,765156,FALSE,Acute deep venous thrombosis of tibial vein of right leg,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,765537,FALSE,Acute deep venous thrombosis of left upper extremity,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,765540,FALSE,Acute deep venous thrombosis of left femoral vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,765541,FALSE,Acute deep venous thrombosis of ileofemoral vein of right lower extremity,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,765546,FALSE,Acute deep venous thrombosis of bilateral tibial veins,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,765922,FALSE,Acute deep venous thrombosis of left internal jugular vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,3655221,FALSE,Deep vein thrombosis of lower extremity due to intravenous drug use,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4028057,FALSE,Deep venous thrombosis of upper extremity,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4033521,FALSE,Splenic vein thrombosis,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4042396,FALSE,Deep thrombophlebitis,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4046884,FALSE,Deep vein thrombosis of leg related to air travel,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4055089,FALSE,Superior mesenteric vein thrombosis,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4069561,FALSE,Thrombophlebitis of deep femoral vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4096099,FALSE,Phlebitis of deep veins of lower extremity,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4109877,FALSE,Thrombophlebitis of the internal iliac vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4110339,FALSE,Thrombophlebitis of the anterior tibial vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4110343,FALSE,Thrombophlebitis of the external iliac vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4111861,FALSE,Phlebitis of popliteal vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4111868,FALSE,Thrombophlebitis of the common iliac vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4112171,FALSE,Thrombophlebitis of the popliteal vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4112172,FALSE,Thrombophlebitis of the posterior tibial vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4119760,FALSE,Iliofemoral deep vein thrombosis,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4124856,FALSE,Inferior mesenteric vein thrombosis,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4133004,FALSE,Deep venous thrombosis,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4133975,FALSE,Deep venous thrombosis of pelvic vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4149782,FALSE,Thrombosis of vein of lower limb,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4153353,FALSE,Traumatic thrombosis of axillary vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
