concept_id,concept_name,domain_id,vocabulary_id,standard_concept,condition,cohort_name,cohort_label,cohort_domain
4069838,"Gastric ulcer with hemorrhage, with perforation and with obstruction",Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4071070,Neonatal hematemesis,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4071203,Gastric ulcer with hemorrhage AND perforation but without obstruction,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4083969,Hematoma of jejunum,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4084844,Duodenal ulcer with hemorrhage AND obstruction,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4085415,Hematoma of anus,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4087310,Bleeding gastric varices,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4095094,Colonic hematoma,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4095410,"Peptic ulcer with hemorrhage, with perforation AND with obstruction",Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4095555,Esophageal hematoma,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4095570,Small intestinal hematoma,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4095572,Appendix hematoma,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4096032,Duodenal hematoma,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4096773,Stomach hematoma,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4096781,Rectal hematoma,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4096916,Bleeding external hemorrhoids,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4099014,Duodenal ulcer with hemorrhage,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4100660,Acute gastrointestinal hemorrhage,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4103011,Chronic upper gastrointestinal hemorrhage,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4106997,Hematoma of ileum,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4119169,Cecal hematoma,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4128705,Hemorrhagic enteritis of intestine,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4131525,Hemorrhagic gastropathy,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
