concept_id,concept_name,domain_id,vocabulary_id,standard_concept,condition,cohort_name,cohort_label,cohort_domain
4108236,Hypertrophic cardiomyopathy without obstruction,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4108237,Cardiomyopathy due to mucopolysaccharidosis,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4108238,Cardiomyopathy in myotonic dystrophy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4108239,Dystrophic cardiomyopathy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4108822,Primary dilated cardiomyopathy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4108898,Congenital absent hemidiaphragm - bilateral,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4109087,Strain of muscle of upper limb,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4109088,Strain of muscle of trunk,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4111349,Strain of calf muscle,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4111421,Cardiac glycogenosis,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4111569,Cardiomyopathy in Friedreich's ataxia,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4112302,Strain of muscle of lower limb,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4113583,Congenital sternomastoid tumor,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4115036,Strain of abdominal muscle,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4115238,Low back strain,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4117680,Complicated diaphragmatic hernia,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4119592,Restrictive cardiomyopathy without endomyocardial fibrosis,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4119959,Familial restrictive cardiomyopathy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4121474,Post-myocarditic cardiomyopathy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4121515,Familial hyperkalemic periodic paralysis,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4124541,Traumatic rupture of diaphragm,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4124692,Congestive obstructive cardiomyopathy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4124693,Hypertrophic cardiomyopathy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4129241,Neoplasm of muscle of hip,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4129242,Neoplasm of muscle of inguinal region,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4129399,Dilated cardiomyopathy caused by radiation,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4129870,Neoplasm of muscle of head,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4131429,Neoplasm of muscle of face,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4131430,Neoplasm of muscle of shoulder,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4131431,Neoplasm of muscle of upper limb,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4131432,Neoplasm of muscle of lower limb,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4131433,Neoplasm of muscle of trunk,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
