concept_id,concept_name,domain_id,vocabulary_id,standard_concept,drug,cohort_name,cohort_label,cohort_domain
1971917,febuxostat 120 MG Oral Tablet Box of 28 by Aliud,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
1971918,febuxostat 120 MG Oral Tablet Box of 56 by Medical Valley,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
1971919,febuxostat 120 MG Oral Tablet Box of 84 by Medical Valley,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
1971920,febuxostat 120 MG Oral Tablet Box of 84 by Stada,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2032172,1 ML rasburicase 1.5 MG/ML Injectable Solution [Fasturtec] by Sanofi,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2044727,febuxostat 80 MG [STARIC],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2044928,febuxostat 80 MG [UNIFERIC],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045650,febuxostat 80 MG Oral Tablet by CJ,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045651,febuxostat 80 MG Oral Tablet by Joonghun,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045652,febuxostat 80 MG Oral Tablet by Pharvis,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045653,febuxostat 80 MG Oral Tablet by Seoul,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045654,febuxostat 80 MG Oral Tablet [FEBUCTAM],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045655,febuxostat 80 MG Oral Tablet [FEBUCTAM] by Guju,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045656,febuxostat 80 MG Oral Tablet [FEBUTE],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045657,febuxostat 80 MG Oral Tablet [FEBUTE] by Ahngook New Pharm,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045658,febuxostat 80 MG Oral Tablet [FEBUXTA],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045659,febuxostat 80 MG Oral Tablet [FEBUXTA] by Hanpoong,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045660,febuxostat 80 MG Oral Tablet [FECSOT],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
