cohort_name,cohort_label,cohort_domain,concept_id,include_descendants,concept_name,vocabulary_id,concept_code,review_status,phenotype_note,domain_id,standard_concept,condition
glaucoma,Glaucoma,condition,765245,FALSE,Glaucoma of left eye due to trauma,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,765264,FALSE,Glaucoma of left eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,765533,FALSE,Glaucoma due to diabetes mellitus type 1,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,765904,FALSE,Bilateral primary open angle glaucoma,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075252,FALSE,Open angle glaucoma of right eye due to ocular vascular disorder,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075253,FALSE,Open angle glaucoma of left eye due to ocular vascular disorder,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075254,FALSE,Bilateral open angle glaucoma due to ocular vascular disorder,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075255,FALSE,Bilateral open angle glaucoma due to vascular disorder,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075256,FALSE,Open angle glaucoma of left eye due to vascular disorder,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075257,FALSE,Open angle glaucoma of right eye due to vascular disorder,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075313,FALSE,Glaucoma of left eye due to intraocular neoplasm,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075314,FALSE,Glaucoma of right eye caused by silicone oil,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075316,FALSE,Bilateral glaucoma due to intraocular neoplasm,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075318,FALSE,Glaucoma of right eye due to intraocular neoplasm,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075319,FALSE,Glaucoma of left eye caused by silicone oil,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075320,FALSE,Bilateral glaucoma caused by silicone oil,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075342,FALSE,Dislodgement of tube of right eye due to and following glaucoma drainage surgery,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075343,FALSE,Dislodgement of tube of left eye due to and following glaucoma drainage surgery,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075344,FALSE,Bilateral dislodgement of tube of eyes due to and following glaucoma surgery,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075382,FALSE,Glaucoma of left eye due to systemic syndrome,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075383,FALSE,Glaucoma of right eye due to systemic syndrome,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075384,FALSE,Bilateral glaucoma due to systemic syndrome,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075385,FALSE,Glaucoma of right eye due to retinal detachment,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075386,FALSE,Glaucoma of left eye due to retinal detachment,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075387,FALSE,Bilateral glaucoma due to retinal detachment,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075404,FALSE,Secondary open-angle glaucoma of right eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075405,FALSE,Secondary open-angle glaucoma of left eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
