concept_id,concept_name,domain_id,vocabulary_id,standard_concept,condition,cohort_name,cohort_label,cohort_domain
4179911,Axillary vein thrombosis,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4181315,Deep venous thrombosis associated with coronary artery bypass graft,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4189004,Deep vein thrombosis of leg related to intravenous drug use,Condition,SNOMED,non-standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4203836,Thrombosis of subclavian vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4207899,Deep venous thrombosis of tibial vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4221821,Thrombophlebitis of deep veins of lower extremity,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4230403,Thrombophlebitis of axillary vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4250765,Thrombophlebitis of tibial vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4281689,Phlegmasia alba dolens,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4284538,Phlegmasia cerulea dolens,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4309333,Postoperative deep vein thrombosis,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4317289,Thrombosis of mesenteric vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4322565,Deep venous thrombosis of profunda femoris vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
35615030,Acute deep vein thrombosis of right upper limb following procedure,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
35615031,Acute deep vein thrombosis of left upper limb following procedure,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
35615034,Acute deep vein thrombosis of right lower limb following procedure,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
35615035,Acute deep vein thrombosis of left lower limb following procedure,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
35616027,Acute deep vein thrombosis of right iliac vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
35616028,Acute deep vein thrombosis of left iliac vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
36712892,Acute thrombosis of splenic vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
37109253,Bilateral acute deep vein thrombosis of femoral veins,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
40478951,Bilateral deep vein thrombosis of lower extremities,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
40480555,Deep venous thrombosis of peroneal vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
40481089,Embolism from thrombosis of vein of lower extremity,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
42538533,Thrombosis of iliac vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
43531681,Acute deep vein thrombosis of lower limb,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
44782421,Acute deep venous thrombosis of upper extremity,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
44782742,Acute deep venous thrombosis of calf,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
44782743,Acute deep venous thrombosis of popliteal vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
44782744,Acute deep venous thrombosis of tibial vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
44782745,Acute deep venous thrombosis of thigh,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
44782746,Acute deep venous thrombosis,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
44782747,Acute deep venous thrombosis of femoral vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
